source_id,publisher,source_url,local_file,retrieval_date,period_covered,file_hash,row_count_raw,records_csv_parsed,blank_padding_rows,records_real,records_in_window,records_undated,counts_in_e1,licence,licence_url,attribution,notes
B-DS-02,Manchester City Council,https://www.manchester.gov.uk/__data/assets/file/0018/125622/expenditure_exceeding_500_november_2024.csv,Manchester_City_Council__2024-11.csv,2026-08-26,2024-11,3DE9022E962CCEC9727F3FAEAFCD5877DB30B732EF3F678A6B648FC51A6F5A65,10698,10698,0,10698,10698,0,TRUE,OGL v3.0,https://www.manchester.gov.uk/info/500215/open_data/8952/open_data_terms_and_licensing,(c) Manchester City Council retains the sole intellectual property rights to all data. This data set is licensed under the Open Government Licence 3.0,"B-U-6 RESOLVED: CSV confirmed. B-U-7 RESOLVED 2026-08-29: OGL v3.0, council-specific attribution. encoding=cp1252. date_formats=dd/mm/yyyy=10698"
B-DS-02,Manchester City Council,https://www.manchester.gov.uk/__data/assets/file/0019/125623/expenditure_exceeding_500_december_2024.csv,Manchester_City_Council__2024-12.csv,2026-08-26,2024-12,5DC09DA84529A74BF5271DA0158A065E63CA42617EE93158D94B51E0690B16AB,9879,9879,0,9879,9869,0,TRUE,OGL v3.0,https://www.manchester.gov.uk/info/500215/open_data/8952/open_data_terms_and_licensing,(c) Manchester City Council retains the sole intellectual property rights to all data. This data set is licensed under the Open Government Licence 3.0,"B-U-6 RESOLVED: CSV confirmed. B-U-7 RESOLVED 2026-08-29: OGL v3.0, council-specific attribution. encoding=cp1252. date_formats=dd/mm/yyyy=9879. 10 record(s) dated outside the analysis window (file month range 2024-12..2025-03)"
B-DS-02,Manchester City Council,https://www.manchester.gov.uk/__data/assets/file/0020/125624/expenditure_exceeding_500_january_2025.csv,Manchester_City_Council__2025-01.csv,2026-08-26,2025-01,65FB5EEEE0B37667987BEB2C973C5CD318714396289EA3767D026429B2427A90,8298,8298,0,8298,8298,0,TRUE,OGL v3.0,https://www.manchester.gov.uk/info/500215/open_data/8952/open_data_terms_and_licensing,(c) Manchester City Council retains the sole intellectual property rights to all data. This data set is licensed under the Open Government Licence 3.0,"B-U-6 RESOLVED: CSV confirmed. B-U-7 RESOLVED 2026-08-29: OGL v3.0, council-specific attribution. encoding=cp1252. date_formats=dd/mm/yyyy=8298"
B-DS-02,Manchester City Council,https://www.manchester.gov.uk/__data/assets/file/0021/125625/expenditure_exceeding_500_february_2025.csv,Manchester_City_Council__2025-02.csv,2026-08-26,2025-02,7ED4834D39E050283112645383619952C0ABE8975D7BC04E9BF4F01A58F69F69,7201,7201,0,7201,7201,0,TRUE,OGL v3.0,https://www.manchester.gov.uk/info/500215/open_data/8952/open_data_terms_and_licensing,(c) Manchester City Council retains the sole intellectual property rights to all data. This data set is licensed under the Open Government Licence 3.0,"B-U-6 RESOLVED: CSV confirmed. B-U-7 RESOLVED 2026-08-29: OGL v3.0, council-specific attribution. encoding=cp1252. date_formats=dd/mm/yyyy=7201"
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/691462b4493305b49ce6e65d/MOJHQ_-_spend_March_2024.csv,Ministry_of_Justice__2024-03.csv,2026-08-26,2024-03,F17F8700489061DAC68C01F52AE93AB35563BA9700D210CFD1879024974395FC,522,522,5,517,511,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. MULTIPLE DATE FORMATS IN ONE COLUMN: dd/mm/yy=389; dd/mm/yyyy=127; BLANK=1. 5 blank padding rows excluded from records_real. 1 record(s) with no usable payment date. 5 record(s) dated outside the analysis window (file month range 2024-02..2024-03)
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/692d859d2a37784b16ecf7a8/MOJHQ_-_spend_April_2024.csv,Ministry_of_Justice__2024-04.csv,2026-08-26,2024-04,4B2211265C1FAC3C673BDEE9075C50F86181B75D27087B8143DB19975AB958F8,504,504,1,503,502,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. date_formats=dd/mm/yy=502; BLANK=1. 1 blank padding rows excluded from records_real. 1 record(s) with no usable payment date
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/692d85b5a245b0985f034336/MOJHQ_-_spend_May_2024.csv,Ministry_of_Justice__2024-05.csv,2026-08-26,2024-05,11EDADF9CB9A62038C4A4887A907E366EE8D0D696B36AB9B08972080E0A5ED52,410,410,0,410,409,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. date_formats=dd/mm/yy=409; BLANK=1. 1 record(s) with no usable payment date
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/692d85ca9c1eda2cdf034348/MOJHQ_-_spend_June_2024.csv,Ministry_of_Justice__2024-06.csv,2026-08-26,2024-06,CEF838B82C70060CB943085F91D6653897123482131869D52626A92BB6E106E3,429,429,0,429,428,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. date_formats=dd/mm/yy=428; BLANK=1. 1 record(s) with no usable payment date
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/692d85e22a37784b16ecf7a9/MOJHQ_-_spend_July_2024.csv,Ministry_of_Justice__2024-07.csv,2026-08-26,2024-07,6AA1A8EA160F0DC4066463CC5EE21F5705095D94BA37A68241FF37357A99C1A5,377,377,0,377,376,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. date_formats=dd/mm/yy=376; BLANK=1. 1 record(s) with no usable payment date
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/6971f07621a2f53a6a4fd446/MOJHQ_-_spend_Aug_2024.csv,Ministry_of_Justice__2024-08.csv,2026-08-26,2024-08,1C28A26135986CE7ACBE1ABC56588D0D04931FA0DA58F2EDE3FD773E2B2684C8,394,394,0,394,393,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. date_formats=dd/mm/yy=393; BLANK=1. 1 record(s) with no usable payment date
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/6971f09421a2f53a6a4fd447/MOJHQ_-_spend_Sep_2024.csv,Ministry_of_Justice__2024-09.csv,2026-08-26,2024-09,391A315B168632EF5A3851D9423E638CFD0AD5FC1431727777DE3187767D01E1,440,440,1,439,438,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. date_formats=dd/mm/yy=438; BLANK=1. 1 blank padding rows excluded from records_real. 1 record(s) with no usable payment date
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/6971f0ae51bd707cb10ed885/MOJHQ_-_spend_Oct_2024.csv,Ministry_of_Justice__2024-10.csv,2026-08-26,2024-10,F4C18BA316FB368A040D605572453CC36A1971638A6EFA517CAB0DA1132196CF,382,382,1,381,381,0,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. date_formats=dd/mm/yy=381. 1 blank padding rows excluded from records_real
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/6971f0c93f2908a3490404ff/MOJHQ_-_spend_Nov_2024.csv,Ministry_of_Justice__2024-11.csv,2026-08-26,2024-11,58855FBF9CD990F70DAD0E8D2C1AAA85C26CC93F22415FC11575E7696B1FD733,441,441,0,441,440,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. date_formats=dd/mm/yy=440; BLANK=1. 1 record(s) with no usable payment date
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/6971f0e63f2908a349040500/MOJHQ_-_spend_Dec_2024.csv,Ministry_of_Justice__2024-12.csv,2026-08-26,2024-12,DC91E1CFBB0DDBFECBA5A6572D0100763B21FC3AB30B8E8213AE28629775ED2C,497,497,0,497,496,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. date_formats=dd/mm/yy=496; BLANK=1. 1 record(s) with no usable payment date
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/69a5b32ca56a5482312c7193/MOJHQ_-_spend_Jan_2025.csv,Ministry_of_Justice__2025-01.csv,2026-08-26,2025-01,39618188EA913DD119D62CD7ACD6A92A19CB20744A5134B7B1FFD6DDC689345F,418,418,10,408,384,24,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. MULTIPLE DATE FORMATS IN ONE COLUMN: excel_serial=329; dd/mm/yy=55; BLANK=24. 10 blank padding rows excluded from records_real. 24 record(s) with no usable payment date. Excel serial dates present - epoch 1899-12-30 verified against the file reporting month (B-U-10 resolved)
B-DS-01,Ministry of Justice,https://assets.publishing.service.gov.uk/media/69a5b349bc86a487b52c719a/MOJHQ_-_spend_Feb_2025.csv,Ministry_of_Justice__2025-02.csv,2026-08-26,2025-02,1250AA055A3DE0A02A2F4F13A239E4E24F2AD67D806768DC5C7663DB4D9D0A75,346,346,0,346,344,1,TRUE,OGL v3.0,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Contains public sector information licensed under the Open Government Licence v3.0.,MOJHQ only - ALBs excluded by scope decision. encoding=cp1252. MULTIPLE DATE FORMATS IN ONE COLUMN: dd/mm/yyyy=201; dd/mm/yy=144; BLANK=1. 1 record(s) with no usable payment date. 1 record(s) dated outside the analysis window (file month range 2025-02..2025-03)
B-DS-03,Companies House,https://download.companieshouse.gov.uk/BasicCompanyData-2026-08-01-part1_7.zip,BasicCompanyData-2026-08-01-part1_7.zip,2026-08-26,SNAPSHOT,30559C7DA4C7E627E7C6566B973BCDF38F3867D36D25BDA8D4B9889B84B157E1,850000,849999,0,849999,N/A,N/A,FALSE,Crown copyright,https://www.gov.uk/government/organisations/companies-house,"Contains public sector information from Companies House, licensed under Crown copyright.","FROZEN SNAPSHOT 2026-08-26 - do not re-pull (freeze rule, section 6). Reference master, not transaction data - excluded from the E-1 record reconciliation. Row count pending: requires unzip, see Step 5 manual instruction"
B-DS-03,Companies House,https://download.companieshouse.gov.uk/BasicCompanyData-2026-08-01-part2_7.zip,BasicCompanyData-2026-08-01-part2_7.zip,2026-08-26,SNAPSHOT,632CD4EFB5064A67B30EA176346484267EB7ECEF0E4A25E20D01419CE1EF6AA2,850001,850000,0,850000,N/A,N/A,FALSE,Crown copyright,https://www.gov.uk/government/organisations/companies-house,"Contains public sector information from Companies House, licensed under Crown copyright.","FROZEN SNAPSHOT 2026-08-26 - do not re-pull (freeze rule, section 6). Reference master, not transaction data - excluded from the E-1 record reconciliation. Row count pending: requires unzip, see Step 5 manual instruction"
B-DS-03,Companies House,https://download.companieshouse.gov.uk/BasicCompanyData-2026-08-01-part3_7.zip,BasicCompanyData-2026-08-01-part3_7.zip,2026-08-26,SNAPSHOT,64A0EC735283CA9A7AF45D6D4D651C7005B2B68759E8EEA74D4C86C569AF8516,850001,850000,0,850000,N/A,N/A,FALSE,Crown copyright,https://www.gov.uk/government/organisations/companies-house,"Contains public sector information from Companies House, licensed under Crown copyright.","FROZEN SNAPSHOT 2026-08-26 - do not re-pull (freeze rule, section 6). Reference master, not transaction data - excluded from the E-1 record reconciliation. Row count pending: requires unzip, see Step 5 manual instruction"
B-DS-03,Companies House,https://download.companieshouse.gov.uk/BasicCompanyData-2026-08-01-part4_7.zip,BasicCompanyData-2026-08-01-part4_7.zip,2026-08-26,SNAPSHOT,E0431350ED6BA21CE25CABE4F453E121D977DF8E234B87867D5FF26929BAAFEF,850001,850000,0,850000,N/A,N/A,FALSE,Crown copyright,https://www.gov.uk/government/organisations/companies-house,"Contains public sector information from Companies House, licensed under Crown copyright.","FROZEN SNAPSHOT 2026-08-26 - do not re-pull (freeze rule, section 6). Reference master, not transaction data - excluded from the E-1 record reconciliation. Row count pending: requires unzip, see Step 5 manual instruction"
B-DS-03,Companies House,https://download.companieshouse.gov.uk/BasicCompanyData-2026-08-01-part5_7.zip,BasicCompanyData-2026-08-01-part5_7.zip,2026-08-26,SNAPSHOT,DEF74D8CFEFF84DB235167B8FB53183463091273057AE1B07FB3BE3849C3F051,850001,850000,0,850000,N/A,N/A,FALSE,Crown copyright,https://www.gov.uk/government/organisations/companies-house,"Contains public sector information from Companies House, licensed under Crown copyright.","FROZEN SNAPSHOT 2026-08-26 - do not re-pull (freeze rule, section 6). Reference master, not transaction data - excluded from the E-1 record reconciliation. Row count pending: requires unzip, see Step 5 manual instruction"
B-DS-03,Companies House,https://download.companieshouse.gov.uk/BasicCompanyData-2026-08-01-part6_7.zip,BasicCompanyData-2026-08-01-part6_7.zip,2026-08-26,SNAPSHOT,27A5B8264F9D256AE6AE9DF44D0F5D308C83FA9AF596CB251981D3F7AB2E4EAD,850001,850000,0,850000,N/A,N/A,FALSE,Crown copyright,https://www.gov.uk/government/organisations/companies-house,"Contains public sector information from Companies House, licensed under Crown copyright.","FROZEN SNAPSHOT 2026-08-26 - do not re-pull (freeze rule, section 6). Reference master, not transaction data - excluded from the E-1 record reconciliation. Row count pending: requires unzip, see Step 5 manual instruction"
B-DS-03,Companies House,https://download.companieshouse.gov.uk/BasicCompanyData-2026-08-01-part7_7.zip,BasicCompanyData-2026-08-01-part7_7.zip,2026-08-26,SNAPSHOT,73D9D11C40D77BFD3C78685BE008FC1CE270A64DDD3ECCA626E3C640F5686829,595469,595468,0,595468,N/A,N/A,FALSE,Crown copyright,https://www.gov.uk/government/organisations/companies-house,"Contains public sector information from Companies House, licensed under Crown copyright.","FROZEN SNAPSHOT 2026-08-26 - do not re-pull (freeze rule, section 6). Reference master, not transaction data - excluded from the E-1 record reconciliation. Row count pending: requires unzip, see Step 5 manual instruction"
