date_key,calendar_year,calendar_quarter,month_number,month_name,year_month,day_of_month,day_name,is_weekend,fiscal_year,fiscal_year_label,is_in_analysis_window
2024-03-15,2024,1,3,March,2024-03,15,Friday,false,2023,2023/24,true
2024-03-16,2024,1,3,March,2024-03,16,Saturday,true,2023,2023/24,true
2024-03-17,2024,1,3,March,2024-03,17,Sunday,true,2023,2023/24,true
2024-03-18,2024,1,3,March,2024-03,18,Monday,false,2023,2023/24,true
2024-03-19,2024,1,3,March,2024-03,19,Tuesday,false,2023,2023/24,true
2024-03-20,2024,1,3,March,2024-03,20,Wednesday,false,2023,2023/24,true
2024-03-21,2024,1,3,March,2024-03,21,Thursday,false,2023,2023/24,true
2024-03-22,2024,1,3,March,2024-03,22,Friday,false,2023,2023/24,true
2024-03-23,2024,1,3,March,2024-03,23,Saturday,true,2023,2023/24,true
2024-03-24,2024,1,3,March,2024-03,24,Sunday,true,2023,2023/24,true
2024-03-25,2024,1,3,March,2024-03,25,Monday,false,2023,2023/24,true
2024-03-26,2024,1,3,March,2024-03,26,Tuesday,false,2023,2023/24,true
2024-03-27,2024,1,3,March,2024-03,27,Wednesday,false,2023,2023/24,true
2024-03-28,2024,1,3,March,2024-03,28,Thursday,false,2023,2023/24,true
2024-03-29,2024,1,3,March,2024-03,29,Friday,false,2023,2023/24,true
2024-03-30,2024,1,3,March,2024-03,30,Saturday,true,2023,2023/24,true
2024-03-31,2024,1,3,March,2024-03,31,Sunday,true,2023,2023/24,true
2024-04-01,2024,2,4,April,2024-04,1,Monday,false,2024,2024/25,true
2024-04-02,2024,2,4,April,2024-04,2,Tuesday,false,2024,2024/25,true
2024-04-03,2024,2,4,April,2024-04,3,Wednesday,false,2024,2024/25,true
2024-04-04,2024,2,4,April,2024-04,4,Thursday,false,2024,2024/25,true
2024-04-05,2024,2,4,April,2024-04,5,Friday,false,2024,2024/25,true
2024-04-06,2024,2,4,April,2024-04,6,Saturday,true,2024,2024/25,true
2024-04-07,2024,2,4,April,2024-04,7,Sunday,true,2024,2024/25,true
2024-04-08,2024,2,4,April,2024-04,8,Monday,false,2024,2024/25,true
2024-04-09,2024,2,4,April,2024-04,9,Tuesday,false,2024,2024/25,true
2024-04-10,2024,2,4,April,2024-04,10,Wednesday,false,2024,2024/25,true
2024-04-11,2024,2,4,April,2024-04,11,Thursday,false,2024,2024/25,true
2024-04-12,2024,2,4,April,2024-04,12,Friday,false,2024,2024/25,true
2024-04-13,2024,2,4,April,2024-04,13,Saturday,true,2024,2024/25,true
2024-04-14,2024,2,4,April,2024-04,14,Sunday,true,2024,2024/25,true
2024-04-15,2024,2,4,April,2024-04,15,Monday,false,2024,2024/25,true
2024-04-16,2024,2,4,April,2024-04,16,Tuesday,false,2024,2024/25,true
2024-04-17,2024,2,4,April,2024-04,17,Wednesday,false,2024,2024/25,true
2024-04-18,2024,2,4,April,2024-04,18,Thursday,false,2024,2024/25,true
2024-04-19,2024,2,4,April,2024-04,19,Friday,false,2024,2024/25,true
2024-04-20,2024,2,4,April,2024-04,20,Saturday,true,2024,2024/25,true
2024-04-21,2024,2,4,April,2024-04,21,Sunday,true,2024,2024/25,true
2024-04-22,2024,2,4,April,2024-04,22,Monday,false,2024,2024/25,true
2024-04-23,2024,2,4,April,2024-04,23,Tuesday,false,2024,2024/25,true
2024-04-24,2024,2,4,April,2024-04,24,Wednesday,false,2024,2024/25,true
2024-04-25,2024,2,4,April,2024-04,25,Thursday,false,2024,2024/25,true
2024-04-26,2024,2,4,April,2024-04,26,Friday,false,2024,2024/25,true
2024-04-27,2024,2,4,April,2024-04,27,Saturday,true,2024,2024/25,true
2024-04-28,2024,2,4,April,2024-04,28,Sunday,true,2024,2024/25,true
2024-04-29,2024,2,4,April,2024-04,29,Monday,false,2024,2024/25,true
2024-04-30,2024,2,4,April,2024-04,30,Tuesday,false,2024,2024/25,true
2024-05-01,2024,2,5,May,2024-05,1,Wednesday,false,2024,2024/25,true
2024-05-02,2024,2,5,May,2024-05,2,Thursday,false,2024,2024/25,true
2024-05-03,2024,2,5,May,2024-05,3,Friday,false,2024,2024/25,true
2024-05-04,2024,2,5,May,2024-05,4,Saturday,true,2024,2024/25,true
2024-05-05,2024,2,5,May,2024-05,5,Sunday,true,2024,2024/25,true
2024-05-06,2024,2,5,May,2024-05,6,Monday,false,2024,2024/25,true
2024-05-07,2024,2,5,May,2024-05,7,Tuesday,false,2024,2024/25,true
2024-05-08,2024,2,5,May,2024-05,8,Wednesday,false,2024,2024/25,true
2024-05-09,2024,2,5,May,2024-05,9,Thursday,false,2024,2024/25,true
2024-05-10,2024,2,5,May,2024-05,10,Friday,false,2024,2024/25,true
2024-05-11,2024,2,5,May,2024-05,11,Saturday,true,2024,2024/25,true
2024-05-12,2024,2,5,May,2024-05,12,Sunday,true,2024,2024/25,true
2024-05-13,2024,2,5,May,2024-05,13,Monday,false,2024,2024/25,true
2024-05-14,2024,2,5,May,2024-05,14,Tuesday,false,2024,2024/25,true
2024-05-15,2024,2,5,May,2024-05,15,Wednesday,false,2024,2024/25,true
2024-05-16,2024,2,5,May,2024-05,16,Thursday,false,2024,2024/25,true
2024-05-17,2024,2,5,May,2024-05,17,Friday,false,2024,2024/25,true
2024-05-18,2024,2,5,May,2024-05,18,Saturday,true,2024,2024/25,true
2024-05-19,2024,2,5,May,2024-05,19,Sunday,true,2024,2024/25,true
2024-05-20,2024,2,5,May,2024-05,20,Monday,false,2024,2024/25,true
2024-05-21,2024,2,5,May,2024-05,21,Tuesday,false,2024,2024/25,true
2024-05-22,2024,2,5,May,2024-05,22,Wednesday,false,2024,2024/25,true
2024-05-23,2024,2,5,May,2024-05,23,Thursday,false,2024,2024/25,true
2024-05-24,2024,2,5,May,2024-05,24,Friday,false,2024,2024/25,true
2024-05-25,2024,2,5,May,2024-05,25,Saturday,true,2024,2024/25,true
2024-05-26,2024,2,5,May,2024-05,26,Sunday,true,2024,2024/25,true
2024-05-27,2024,2,5,May,2024-05,27,Monday,false,2024,2024/25,true
2024-05-28,2024,2,5,May,2024-05,28,Tuesday,false,2024,2024/25,true
2024-05-29,2024,2,5,May,2024-05,29,Wednesday,false,2024,2024/25,true
2024-05-30,2024,2,5,May,2024-05,30,Thursday,false,2024,2024/25,true
2024-05-31,2024,2,5,May,2024-05,31,Friday,false,2024,2024/25,true
2024-06-01,2024,2,6,June,2024-06,1,Saturday,true,2024,2024/25,true
2024-06-02,2024,2,6,June,2024-06,2,Sunday,true,2024,2024/25,true
2024-06-03,2024,2,6,June,2024-06,3,Monday,false,2024,2024/25,true
2024-06-04,2024,2,6,June,2024-06,4,Tuesday,false,2024,2024/25,true
2024-06-05,2024,2,6,June,2024-06,5,Wednesday,false,2024,2024/25,true
2024-06-06,2024,2,6,June,2024-06,6,Thursday,false,2024,2024/25,true
2024-06-07,2024,2,6,June,2024-06,7,Friday,false,2024,2024/25,true
2024-06-08,2024,2,6,June,2024-06,8,Saturday,true,2024,2024/25,true
2024-06-09,2024,2,6,June,2024-06,9,Sunday,true,2024,2024/25,true
2024-06-10,2024,2,6,June,2024-06,10,Monday,false,2024,2024/25,true
2024-06-11,2024,2,6,June,2024-06,11,Tuesday,false,2024,2024/25,true
2024-06-12,2024,2,6,June,2024-06,12,Wednesday,false,2024,2024/25,true
2024-06-13,2024,2,6,June,2024-06,13,Thursday,false,2024,2024/25,true
2024-06-14,2024,2,6,June,2024-06,14,Friday,false,2024,2024/25,true
2024-06-15,2024,2,6,June,2024-06,15,Saturday,true,2024,2024/25,true
2024-06-16,2024,2,6,June,2024-06,16,Sunday,true,2024,2024/25,true
2024-06-17,2024,2,6,June,2024-06,17,Monday,false,2024,2024/25,true
2024-06-18,2024,2,6,June,2024-06,18,Tuesday,false,2024,2024/25,true
2024-06-19,2024,2,6,June,2024-06,19,Wednesday,false,2024,2024/25,true
2024-06-20,2024,2,6,June,2024-06,20,Thursday,false,2024,2024/25,true
2024-06-21,2024,2,6,June,2024-06,21,Friday,false,2024,2024/25,true
2024-06-22,2024,2,6,June,2024-06,22,Saturday,true,2024,2024/25,true
2024-06-23,2024,2,6,June,2024-06,23,Sunday,true,2024,2024/25,true
2024-06-24,2024,2,6,June,2024-06,24,Monday,false,2024,2024/25,true
2024-06-25,2024,2,6,June,2024-06,25,Tuesday,false,2024,2024/25,true
2024-06-26,2024,2,6,June,2024-06,26,Wednesday,false,2024,2024/25,true
2024-06-27,2024,2,6,June,2024-06,27,Thursday,false,2024,2024/25,true
2024-06-28,2024,2,6,June,2024-06,28,Friday,false,2024,2024/25,true
2024-06-29,2024,2,6,June,2024-06,29,Saturday,true,2024,2024/25,true
2024-06-30,2024,2,6,June,2024-06,30,Sunday,true,2024,2024/25,true
2024-07-01,2024,3,7,July,2024-07,1,Monday,false,2024,2024/25,true
2024-07-02,2024,3,7,July,2024-07,2,Tuesday,false,2024,2024/25,true
2024-07-03,2024,3,7,July,2024-07,3,Wednesday,false,2024,2024/25,true
2024-07-04,2024,3,7,July,2024-07,4,Thursday,false,2024,2024/25,true
2024-07-05,2024,3,7,July,2024-07,5,Friday,false,2024,2024/25,true
2024-07-06,2024,3,7,July,2024-07,6,Saturday,true,2024,2024/25,true
2024-07-07,2024,3,7,July,2024-07,7,Sunday,true,2024,2024/25,true
2024-07-08,2024,3,7,July,2024-07,8,Monday,false,2024,2024/25,true
2024-07-09,2024,3,7,July,2024-07,9,Tuesday,false,2024,2024/25,true
2024-07-10,2024,3,7,July,2024-07,10,Wednesday,false,2024,2024/25,true
2024-07-11,2024,3,7,July,2024-07,11,Thursday,false,2024,2024/25,true
2024-07-12,2024,3,7,July,2024-07,12,Friday,false,2024,2024/25,true
2024-07-13,2024,3,7,July,2024-07,13,Saturday,true,2024,2024/25,true
2024-07-14,2024,3,7,July,2024-07,14,Sunday,true,2024,2024/25,true
2024-07-15,2024,3,7,July,2024-07,15,Monday,false,2024,2024/25,true
2024-07-16,2024,3,7,July,2024-07,16,Tuesday,false,2024,2024/25,true
2024-07-17,2024,3,7,July,2024-07,17,Wednesday,false,2024,2024/25,true
2024-07-18,2024,3,7,July,2024-07,18,Thursday,false,2024,2024/25,true
2024-07-19,2024,3,7,July,2024-07,19,Friday,false,2024,2024/25,true
2024-07-20,2024,3,7,July,2024-07,20,Saturday,true,2024,2024/25,true
2024-07-21,2024,3,7,July,2024-07,21,Sunday,true,2024,2024/25,true
2024-07-22,2024,3,7,July,2024-07,22,Monday,false,2024,2024/25,true
2024-07-23,2024,3,7,July,2024-07,23,Tuesday,false,2024,2024/25,true
2024-07-24,2024,3,7,July,2024-07,24,Wednesday,false,2024,2024/25,true
2024-07-25,2024,3,7,July,2024-07,25,Thursday,false,2024,2024/25,true
2024-07-26,2024,3,7,July,2024-07,26,Friday,false,2024,2024/25,true
2024-07-27,2024,3,7,July,2024-07,27,Saturday,true,2024,2024/25,true
2024-07-28,2024,3,7,July,2024-07,28,Sunday,true,2024,2024/25,true
2024-07-29,2024,3,7,July,2024-07,29,Monday,false,2024,2024/25,true
2024-07-30,2024,3,7,July,2024-07,30,Tuesday,false,2024,2024/25,true
2024-07-31,2024,3,7,July,2024-07,31,Wednesday,false,2024,2024/25,true
2024-08-01,2024,3,8,August,2024-08,1,Thursday,false,2024,2024/25,true
2024-08-02,2024,3,8,August,2024-08,2,Friday,false,2024,2024/25,true
2024-08-03,2024,3,8,August,2024-08,3,Saturday,true,2024,2024/25,true
2024-08-04,2024,3,8,August,2024-08,4,Sunday,true,2024,2024/25,true
2024-08-05,2024,3,8,August,2024-08,5,Monday,false,2024,2024/25,true
2024-08-06,2024,3,8,August,2024-08,6,Tuesday,false,2024,2024/25,true
2024-08-07,2024,3,8,August,2024-08,7,Wednesday,false,2024,2024/25,true
2024-08-08,2024,3,8,August,2024-08,8,Thursday,false,2024,2024/25,true
2024-08-09,2024,3,8,August,2024-08,9,Friday,false,2024,2024/25,true
2024-08-10,2024,3,8,August,2024-08,10,Saturday,true,2024,2024/25,true
2024-08-11,2024,3,8,August,2024-08,11,Sunday,true,2024,2024/25,true
2024-08-12,2024,3,8,August,2024-08,12,Monday,false,2024,2024/25,true
2024-08-13,2024,3,8,August,2024-08,13,Tuesday,false,2024,2024/25,true
2024-08-14,2024,3,8,August,2024-08,14,Wednesday,false,2024,2024/25,true
2024-08-15,2024,3,8,August,2024-08,15,Thursday,false,2024,2024/25,true
2024-08-16,2024,3,8,August,2024-08,16,Friday,false,2024,2024/25,true
2024-08-17,2024,3,8,August,2024-08,17,Saturday,true,2024,2024/25,true
2024-08-18,2024,3,8,August,2024-08,18,Sunday,true,2024,2024/25,true
2024-08-19,2024,3,8,August,2024-08,19,Monday,false,2024,2024/25,true
2024-08-20,2024,3,8,August,2024-08,20,Tuesday,false,2024,2024/25,true
2024-08-21,2024,3,8,August,2024-08,21,Wednesday,false,2024,2024/25,true
2024-08-22,2024,3,8,August,2024-08,22,Thursday,false,2024,2024/25,true
2024-08-23,2024,3,8,August,2024-08,23,Friday,false,2024,2024/25,true
2024-08-24,2024,3,8,August,2024-08,24,Saturday,true,2024,2024/25,true
2024-08-25,2024,3,8,August,2024-08,25,Sunday,true,2024,2024/25,true
2024-08-26,2024,3,8,August,2024-08,26,Monday,false,2024,2024/25,true
2024-08-27,2024,3,8,August,2024-08,27,Tuesday,false,2024,2024/25,true
2024-08-28,2024,3,8,August,2024-08,28,Wednesday,false,2024,2024/25,true
2024-08-29,2024,3,8,August,2024-08,29,Thursday,false,2024,2024/25,true
2024-08-30,2024,3,8,August,2024-08,30,Friday,false,2024,2024/25,true
2024-08-31,2024,3,8,August,2024-08,31,Saturday,true,2024,2024/25,true
2024-09-01,2024,3,9,September,2024-09,1,Sunday,true,2024,2024/25,true
2024-09-02,2024,3,9,September,2024-09,2,Monday,false,2024,2024/25,true
2024-09-03,2024,3,9,September,2024-09,3,Tuesday,false,2024,2024/25,true
2024-09-04,2024,3,9,September,2024-09,4,Wednesday,false,2024,2024/25,true
2024-09-05,2024,3,9,September,2024-09,5,Thursday,false,2024,2024/25,true
2024-09-06,2024,3,9,September,2024-09,6,Friday,false,2024,2024/25,true
2024-09-07,2024,3,9,September,2024-09,7,Saturday,true,2024,2024/25,true
2024-09-08,2024,3,9,September,2024-09,8,Sunday,true,2024,2024/25,true
2024-09-09,2024,3,9,September,2024-09,9,Monday,false,2024,2024/25,true
2024-09-10,2024,3,9,September,2024-09,10,Tuesday,false,2024,2024/25,true
2024-09-11,2024,3,9,September,2024-09,11,Wednesday,false,2024,2024/25,true
2024-09-12,2024,3,9,September,2024-09,12,Thursday,false,2024,2024/25,true
2024-09-13,2024,3,9,September,2024-09,13,Friday,false,2024,2024/25,true
2024-09-14,2024,3,9,September,2024-09,14,Saturday,true,2024,2024/25,true
2024-09-15,2024,3,9,September,2024-09,15,Sunday,true,2024,2024/25,true
2024-09-16,2024,3,9,September,2024-09,16,Monday,false,2024,2024/25,true
2024-09-17,2024,3,9,September,2024-09,17,Tuesday,false,2024,2024/25,true
2024-09-18,2024,3,9,September,2024-09,18,Wednesday,false,2024,2024/25,true
2024-09-19,2024,3,9,September,2024-09,19,Thursday,false,2024,2024/25,true
2024-09-20,2024,3,9,September,2024-09,20,Friday,false,2024,2024/25,true
2024-09-21,2024,3,9,September,2024-09,21,Saturday,true,2024,2024/25,true
2024-09-22,2024,3,9,September,2024-09,22,Sunday,true,2024,2024/25,true
2024-09-23,2024,3,9,September,2024-09,23,Monday,false,2024,2024/25,true
2024-09-24,2024,3,9,September,2024-09,24,Tuesday,false,2024,2024/25,true
2024-09-25,2024,3,9,September,2024-09,25,Wednesday,false,2024,2024/25,true
2024-09-26,2024,3,9,September,2024-09,26,Thursday,false,2024,2024/25,true
2024-09-27,2024,3,9,September,2024-09,27,Friday,false,2024,2024/25,true
2024-09-28,2024,3,9,September,2024-09,28,Saturday,true,2024,2024/25,true
2024-09-29,2024,3,9,September,2024-09,29,Sunday,true,2024,2024/25,true
2024-09-30,2024,3,9,September,2024-09,30,Monday,false,2024,2024/25,true
2024-10-01,2024,4,10,October,2024-10,1,Tuesday,false,2024,2024/25,true
2024-10-02,2024,4,10,October,2024-10,2,Wednesday,false,2024,2024/25,true
2024-10-03,2024,4,10,October,2024-10,3,Thursday,false,2024,2024/25,true
2024-10-04,2024,4,10,October,2024-10,4,Friday,false,2024,2024/25,true
2024-10-05,2024,4,10,October,2024-10,5,Saturday,true,2024,2024/25,true
2024-10-06,2024,4,10,October,2024-10,6,Sunday,true,2024,2024/25,true
2024-10-07,2024,4,10,October,2024-10,7,Monday,false,2024,2024/25,true
2024-10-08,2024,4,10,October,2024-10,8,Tuesday,false,2024,2024/25,true
2024-10-09,2024,4,10,October,2024-10,9,Wednesday,false,2024,2024/25,true
2024-10-10,2024,4,10,October,2024-10,10,Thursday,false,2024,2024/25,true
2024-10-11,2024,4,10,October,2024-10,11,Friday,false,2024,2024/25,true
2024-10-12,2024,4,10,October,2024-10,12,Saturday,true,2024,2024/25,true
2024-10-13,2024,4,10,October,2024-10,13,Sunday,true,2024,2024/25,true
2024-10-14,2024,4,10,October,2024-10,14,Monday,false,2024,2024/25,true
2024-10-15,2024,4,10,October,2024-10,15,Tuesday,false,2024,2024/25,true
2024-10-16,2024,4,10,October,2024-10,16,Wednesday,false,2024,2024/25,true
2024-10-17,2024,4,10,October,2024-10,17,Thursday,false,2024,2024/25,true
2024-10-18,2024,4,10,October,2024-10,18,Friday,false,2024,2024/25,true
2024-10-19,2024,4,10,October,2024-10,19,Saturday,true,2024,2024/25,true
2024-10-20,2024,4,10,October,2024-10,20,Sunday,true,2024,2024/25,true
2024-10-21,2024,4,10,October,2024-10,21,Monday,false,2024,2024/25,true
2024-10-22,2024,4,10,October,2024-10,22,Tuesday,false,2024,2024/25,true
2024-10-23,2024,4,10,October,2024-10,23,Wednesday,false,2024,2024/25,true
2024-10-24,2024,4,10,October,2024-10,24,Thursday,false,2024,2024/25,true
2024-10-25,2024,4,10,October,2024-10,25,Friday,false,2024,2024/25,true
2024-10-26,2024,4,10,October,2024-10,26,Saturday,true,2024,2024/25,true
2024-10-27,2024,4,10,October,2024-10,27,Sunday,true,2024,2024/25,true
2024-10-28,2024,4,10,October,2024-10,28,Monday,false,2024,2024/25,true
2024-10-29,2024,4,10,October,2024-10,29,Tuesday,false,2024,2024/25,true
2024-10-30,2024,4,10,October,2024-10,30,Wednesday,false,2024,2024/25,true
2024-10-31,2024,4,10,October,2024-10,31,Thursday,false,2024,2024/25,true
2024-11-01,2024,4,11,November,2024-11,1,Friday,false,2024,2024/25,true
2024-11-02,2024,4,11,November,2024-11,2,Saturday,true,2024,2024/25,true
2024-11-03,2024,4,11,November,2024-11,3,Sunday,true,2024,2024/25,true
2024-11-04,2024,4,11,November,2024-11,4,Monday,false,2024,2024/25,true
2024-11-05,2024,4,11,November,2024-11,5,Tuesday,false,2024,2024/25,true
2024-11-06,2024,4,11,November,2024-11,6,Wednesday,false,2024,2024/25,true
2024-11-07,2024,4,11,November,2024-11,7,Thursday,false,2024,2024/25,true
2024-11-08,2024,4,11,November,2024-11,8,Friday,false,2024,2024/25,true
2024-11-09,2024,4,11,November,2024-11,9,Saturday,true,2024,2024/25,true
2024-11-10,2024,4,11,November,2024-11,10,Sunday,true,2024,2024/25,true
2024-11-11,2024,4,11,November,2024-11,11,Monday,false,2024,2024/25,true
2024-11-12,2024,4,11,November,2024-11,12,Tuesday,false,2024,2024/25,true
2024-11-13,2024,4,11,November,2024-11,13,Wednesday,false,2024,2024/25,true
2024-11-14,2024,4,11,November,2024-11,14,Thursday,false,2024,2024/25,true
2024-11-15,2024,4,11,November,2024-11,15,Friday,false,2024,2024/25,true
2024-11-16,2024,4,11,November,2024-11,16,Saturday,true,2024,2024/25,true
2024-11-17,2024,4,11,November,2024-11,17,Sunday,true,2024,2024/25,true
2024-11-18,2024,4,11,November,2024-11,18,Monday,false,2024,2024/25,true
2024-11-19,2024,4,11,November,2024-11,19,Tuesday,false,2024,2024/25,true
2024-11-20,2024,4,11,November,2024-11,20,Wednesday,false,2024,2024/25,true
2024-11-21,2024,4,11,November,2024-11,21,Thursday,false,2024,2024/25,true
2024-11-22,2024,4,11,November,2024-11,22,Friday,false,2024,2024/25,true
2024-11-23,2024,4,11,November,2024-11,23,Saturday,true,2024,2024/25,true
2024-11-24,2024,4,11,November,2024-11,24,Sunday,true,2024,2024/25,true
2024-11-25,2024,4,11,November,2024-11,25,Monday,false,2024,2024/25,true
2024-11-26,2024,4,11,November,2024-11,26,Tuesday,false,2024,2024/25,true
2024-11-27,2024,4,11,November,2024-11,27,Wednesday,false,2024,2024/25,true
2024-11-28,2024,4,11,November,2024-11,28,Thursday,false,2024,2024/25,true
2024-11-29,2024,4,11,November,2024-11,29,Friday,false,2024,2024/25,true
2024-11-30,2024,4,11,November,2024-11,30,Saturday,true,2024,2024/25,true
2024-12-01,2024,4,12,December,2024-12,1,Sunday,true,2024,2024/25,true
2024-12-02,2024,4,12,December,2024-12,2,Monday,false,2024,2024/25,true
2024-12-03,2024,4,12,December,2024-12,3,Tuesday,false,2024,2024/25,true
2024-12-04,2024,4,12,December,2024-12,4,Wednesday,false,2024,2024/25,true
2024-12-05,2024,4,12,December,2024-12,5,Thursday,false,2024,2024/25,true
2024-12-06,2024,4,12,December,2024-12,6,Friday,false,2024,2024/25,true
2024-12-07,2024,4,12,December,2024-12,7,Saturday,true,2024,2024/25,true
2024-12-08,2024,4,12,December,2024-12,8,Sunday,true,2024,2024/25,true
2024-12-09,2024,4,12,December,2024-12,9,Monday,false,2024,2024/25,true
2024-12-10,2024,4,12,December,2024-12,10,Tuesday,false,2024,2024/25,true
2024-12-11,2024,4,12,December,2024-12,11,Wednesday,false,2024,2024/25,true
2024-12-12,2024,4,12,December,2024-12,12,Thursday,false,2024,2024/25,true
2024-12-13,2024,4,12,December,2024-12,13,Friday,false,2024,2024/25,true
2024-12-14,2024,4,12,December,2024-12,14,Saturday,true,2024,2024/25,true
2024-12-15,2024,4,12,December,2024-12,15,Sunday,true,2024,2024/25,true
2024-12-16,2024,4,12,December,2024-12,16,Monday,false,2024,2024/25,true
2024-12-17,2024,4,12,December,2024-12,17,Tuesday,false,2024,2024/25,true
2024-12-18,2024,4,12,December,2024-12,18,Wednesday,false,2024,2024/25,true
2024-12-19,2024,4,12,December,2024-12,19,Thursday,false,2024,2024/25,true
2024-12-20,2024,4,12,December,2024-12,20,Friday,false,2024,2024/25,true
2024-12-21,2024,4,12,December,2024-12,21,Saturday,true,2024,2024/25,true
2024-12-22,2024,4,12,December,2024-12,22,Sunday,true,2024,2024/25,true
2024-12-23,2024,4,12,December,2024-12,23,Monday,false,2024,2024/25,true
2024-12-24,2024,4,12,December,2024-12,24,Tuesday,false,2024,2024/25,true
2024-12-25,2024,4,12,December,2024-12,25,Wednesday,false,2024,2024/25,true
2024-12-26,2024,4,12,December,2024-12,26,Thursday,false,2024,2024/25,true
2024-12-27,2024,4,12,December,2024-12,27,Friday,false,2024,2024/25,true
2024-12-28,2024,4,12,December,2024-12,28,Saturday,true,2024,2024/25,true
2024-12-29,2024,4,12,December,2024-12,29,Sunday,true,2024,2024/25,true
2024-12-30,2024,4,12,December,2024-12,30,Monday,false,2024,2024/25,true
2024-12-31,2024,4,12,December,2024-12,31,Tuesday,false,2024,2024/25,true
2025-01-01,2025,1,1,January,2025-01,1,Wednesday,false,2024,2024/25,true
2025-01-02,2025,1,1,January,2025-01,2,Thursday,false,2024,2024/25,true
2025-01-03,2025,1,1,January,2025-01,3,Friday,false,2024,2024/25,true
2025-01-04,2025,1,1,January,2025-01,4,Saturday,true,2024,2024/25,true
2025-01-05,2025,1,1,January,2025-01,5,Sunday,true,2024,2024/25,true
2025-01-06,2025,1,1,January,2025-01,6,Monday,false,2024,2024/25,true
2025-01-07,2025,1,1,January,2025-01,7,Tuesday,false,2024,2024/25,true
2025-01-08,2025,1,1,January,2025-01,8,Wednesday,false,2024,2024/25,true
2025-01-09,2025,1,1,January,2025-01,9,Thursday,false,2024,2024/25,true
2025-01-10,2025,1,1,January,2025-01,10,Friday,false,2024,2024/25,true
2025-01-11,2025,1,1,January,2025-01,11,Saturday,true,2024,2024/25,true
2025-01-12,2025,1,1,January,2025-01,12,Sunday,true,2024,2024/25,true
2025-01-13,2025,1,1,January,2025-01,13,Monday,false,2024,2024/25,true
2025-01-14,2025,1,1,January,2025-01,14,Tuesday,false,2024,2024/25,true
2025-01-15,2025,1,1,January,2025-01,15,Wednesday,false,2024,2024/25,true
2025-01-16,2025,1,1,January,2025-01,16,Thursday,false,2024,2024/25,true
2025-01-17,2025,1,1,January,2025-01,17,Friday,false,2024,2024/25,true
2025-01-18,2025,1,1,January,2025-01,18,Saturday,true,2024,2024/25,true
2025-01-19,2025,1,1,January,2025-01,19,Sunday,true,2024,2024/25,true
2025-01-20,2025,1,1,January,2025-01,20,Monday,false,2024,2024/25,true
2025-01-21,2025,1,1,January,2025-01,21,Tuesday,false,2024,2024/25,true
2025-01-22,2025,1,1,January,2025-01,22,Wednesday,false,2024,2024/25,true
2025-01-23,2025,1,1,January,2025-01,23,Thursday,false,2024,2024/25,true
2025-01-24,2025,1,1,January,2025-01,24,Friday,false,2024,2024/25,true
2025-01-25,2025,1,1,January,2025-01,25,Saturday,true,2024,2024/25,true
2025-01-26,2025,1,1,January,2025-01,26,Sunday,true,2024,2024/25,true
2025-01-27,2025,1,1,January,2025-01,27,Monday,false,2024,2024/25,true
2025-01-28,2025,1,1,January,2025-01,28,Tuesday,false,2024,2024/25,true
2025-01-29,2025,1,1,January,2025-01,29,Wednesday,false,2024,2024/25,true
2025-01-30,2025,1,1,January,2025-01,30,Thursday,false,2024,2024/25,true
2025-01-31,2025,1,1,January,2025-01,31,Friday,false,2024,2024/25,true
2025-02-01,2025,1,2,February,2025-02,1,Saturday,true,2024,2024/25,true
2025-02-02,2025,1,2,February,2025-02,2,Sunday,true,2024,2024/25,true
2025-02-03,2025,1,2,February,2025-02,3,Monday,false,2024,2024/25,true
2025-02-04,2025,1,2,February,2025-02,4,Tuesday,false,2024,2024/25,true
2025-02-05,2025,1,2,February,2025-02,5,Wednesday,false,2024,2024/25,true
2025-02-06,2025,1,2,February,2025-02,6,Thursday,false,2024,2024/25,true
2025-02-07,2025,1,2,February,2025-02,7,Friday,false,2024,2024/25,true
2025-02-08,2025,1,2,February,2025-02,8,Saturday,true,2024,2024/25,true
2025-02-09,2025,1,2,February,2025-02,9,Sunday,true,2024,2024/25,true
2025-02-10,2025,1,2,February,2025-02,10,Monday,false,2024,2024/25,true
2025-02-11,2025,1,2,February,2025-02,11,Tuesday,false,2024,2024/25,true
2025-02-12,2025,1,2,February,2025-02,12,Wednesday,false,2024,2024/25,true
2025-02-13,2025,1,2,February,2025-02,13,Thursday,false,2024,2024/25,true
2025-02-14,2025,1,2,February,2025-02,14,Friday,false,2024,2024/25,true
2025-02-15,2025,1,2,February,2025-02,15,Saturday,true,2024,2024/25,true
2025-02-16,2025,1,2,February,2025-02,16,Sunday,true,2024,2024/25,true
2025-02-17,2025,1,2,February,2025-02,17,Monday,false,2024,2024/25,true
2025-02-18,2025,1,2,February,2025-02,18,Tuesday,false,2024,2024/25,true
2025-02-19,2025,1,2,February,2025-02,19,Wednesday,false,2024,2024/25,true
2025-02-20,2025,1,2,February,2025-02,20,Thursday,false,2024,2024/25,true
2025-02-21,2025,1,2,February,2025-02,21,Friday,false,2024,2024/25,true
2025-02-22,2025,1,2,February,2025-02,22,Saturday,true,2024,2024/25,true
2025-02-23,2025,1,2,February,2025-02,23,Sunday,true,2024,2024/25,true
2025-02-24,2025,1,2,February,2025-02,24,Monday,false,2024,2024/25,true
2025-02-25,2025,1,2,February,2025-02,25,Tuesday,false,2024,2024/25,true
